Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Açaí Bowl","Sugar Shack > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122875244/acai-bowl,2.9,-1,Sport,5.10a,1,,47.61159,-120.86339
"Leap of Faith","Pearly Gates > Snow Creek Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106434115/leap-of-faith,2.8,-1,"Trad, Sport",5.11b,1,80,47.53632,-120.71457
"Easter Overhang","Midnight Rock > Midnight and Noontime > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105809794/easter-overhang,3.4,-1,Trad,"5.10- PG13",1,110,47.59773,-120.70638
"Annies Climax","Muscle Beach > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106746067/annies-climax,3.5,-1,TR,5.10d,1,25,47.5436,-120.73884
Hangdog,"Upper Castle > Castle Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/110098545/hangdog,3.3,-1,"Trad, TR",5.11b/c,1,80,47.59968,-120.71235
"MJB Arete","Careno Crag > Purina and Careno Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/120463119/mjb-arete,3.6,-1,Trad,"5.11b PG13",1,65,47.54921,-120.70524
Buzzbomb,"Buzzbomb Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/110576901/buzzbomb,3.3,-1,Trad,5.10,2,200,47.5427,-120.7106
"A Swingin' Affair","Careno Crag > Purina and Careno Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106425489/a-swingin-affair,3.0,-1,Trad,5.10b,1,100,47.54921,-120.70524
"Sloppy Joes","Hobo Gulch > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108681332/sloppy-joes,3.3,-1,Sport,5.10+,1,90,47.58831,-120.68002
"The Roadrunner","Lower Madsen’s Buttress (Right side of The Visor) > Madsen's Buttress Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122548167/the-roadrunner,3.4,-1,Sport,5.10,1,,47.54464,-120.71134
